client_order_id,trader_id,strategy_id,instrument_id,venue_order_id,position_id,account_id,last_trade_id,type,side,quantity,time_in_force,is_reduce_only,is_quote_quantity,filled_qty,liquidity_side,avg_px,slippage,commissions,emulation_trigger,status,contingency_type,order_list_id,linked_order_ids,parent_order_id,exec_algorithm_id,exec_algorithm_params,exec_spawn_id,tags,init_id,ts_init,ts_last
O-20250504-130900-MACD-000-608,OKX-MACD,MACDStrategy-000,ETH/USDT.OKX,OKX-2-295,ETH/USDT.OKX-MACDStrategy-000,OKX-001,OKX-2-2069,MARKET,SELL,0.0100,GTC,False,False,0.0100,TAKER,1829.64,0.0,['0.00914820 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,7a5eb0dc-0e93-46e4-8f24-8b69e1b01d5c,2025-05-04 13:09:00+00:00,2025-05-04 13:09:00+00:00
O-20250504-135400-MACD-000-609,OKX-MACD,MACDStrategy-000,BTC/USDT.OKX,OKX-1-314,BTC/USDT.OKX-MACDStrategy-000,OKX-001,OKX-1-2104,MARKET,BUY,0.0100,GTC,True,False,0.0100,TAKER,95360.0,0.0,['0.47680000 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,7a87385b-e749-4599-83f7-a76d6e4f9225,2025-05-04 13:54:00+00:00,2025-05-04 13:54:00+00:00
O-20250504-135400-MACD-000-610,OKX-MACD,MACDStrategy-000,BTC/USDT.OKX,OKX-1-315,BTC/USDT.OKX-MACDStrategy-000,OKX-001,OKX-1-2105,MARKET,BUY,0.0100,GTC,False,False,0.0100,TAKER,95360.0,0.0,['0.47680000 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,71a74d5d-7a6a-4834-9f01-408ada6c9af9,2025-05-04 13:54:00+00:00,2025-05-04 13:54:00+00:00
O-20250504-140300-MACD-000-611,OKX-MACD,MACDStrategy-000,ETH/USDT.OKX,OKX-2-296,ETH/USDT.OKX-MACDStrategy-000,OKX-001,OKX-2-2088,MARKET,BUY,0.0100,GTC,True,False,0.0100,TAKER,1826.1,0.0,['0.00913050 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,697da2c2-ddc2-4518-8441-80f257d62b48,2025-05-04 14:03:00+00:00,2025-05-04 14:03:00+00:00
O-20250504-140300-MACD-000-612,OKX-MACD,MACDStrategy-000,ETH/USDT.OKX,OKX-2-297,ETH/USDT.OKX-MACDStrategy-000,OKX-001,OKX-2-2089,MARKET,BUY,0.0100,GTC,False,False,0.0100,TAKER,1826.1,0.0,['0.00913050 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,954bc4bf-e837-453d-86b4-7d97c978e880,2025-05-04 14:03:00+00:00,2025-05-04 14:03:00+00:00
O-20250504-151800-MACD-000-613,OKX-MACD,MACDStrategy-000,BTC/USDT.OKX,OKX-1-316,BTC/USDT.OKX-MACDStrategy-000,OKX-001,OKX-1-2134,MARKET,SELL,0.0100,GTC,True,False,0.0100,TAKER,95533.8,0.0,['0.47766900 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,e216b085-a128-455c-a463-4c39bb5b33fe,2025-05-04 15:18:00+00:00,2025-05-04 15:18:00+00:00
O-20250504-151800-MACD-000-614,OKX-MACD,MACDStrategy-000,BTC/USDT.OKX,OKX-1-317,BTC/USDT.OKX-MACDStrategy-000,OKX-001,OKX-1-2135,MARKET,SELL,0.0100,GTC,False,False,0.0100,TAKER,95533.8,0.0,['0.47766900 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,de199d3b-459c-4e36-81f2-1bc4bb8b5aed,2025-05-04 15:18:00+00:00,2025-05-04 15:18:00+00:00
O-20250504-151800-MACD-000-615,OKX-MACD,MACDStrategy-000,ETH/USDT.OKX,OKX-2-298,ETH/USDT.OKX-MACDStrategy-000,OKX-001,OKX-2-2115,MARKET,SELL,0.0100,GTC,True,False,0.0100,TAKER,1828.5,0.0,['0.00914250 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,2ffd05aa-2198-495d-b74e-db34161450e9,2025-05-04 15:18:00+00:00,2025-05-04 15:18:00+00:00
O-20250504-151800-MACD-000-616,OKX-MACD,MACDStrategy-000,ETH/USDT.OKX,OKX-2-299,ETH/USDT.OKX-MACDStrategy-000,OKX-001,OKX-2-2116,MARKET,SELL,0.0100,GTC,False,False,0.0100,TAKER,1828.5,0.0,['0.00914250 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,a7af5ac4-d620-4416-a9ab-ca38f06ed2f1,2025-05-04 15:18:00+00:00,2025-05-04 15:18:00+00:00
O-20250504-155400-MACD-000-617,OKX-MACD,MACDStrategy-000,ETH/USDT.OKX,OKX-2-300,ETH/USDT.OKX-MACDStrategy-000,OKX-001,OKX-2-2129,MARKET,BUY,0.0100,GTC,True,False,0.0100,TAKER,1829.93,0.0,['0.00914965 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,09dd5b55-edb7-40b8-8df4-96ddc735025d,2025-05-04 15:54:00+00:00,2025-05-04 15:54:00+00:00
O-20250504-155400-MACD-000-618,OKX-MACD,MACDStrategy-000,ETH/USDT.OKX,OKX-2-301,ETH/USDT.OKX-MACDStrategy-000,OKX-001,OKX-2-2130,MARKET,BUY,0.0100,GTC,False,False,0.0100,TAKER,1829.93,0.0,['0.00914965 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,6176b92f-72d0-4d1e-bb4f-6def390699e4,2025-05-04 15:54:00+00:00,2025-05-04 15:54:00+00:00
O-20250504-161500-MACD-000-619,OKX-MACD,MACDStrategy-000,ETH/USDT.OKX,OKX-2-302,ETH/USDT.OKX-MACDStrategy-000,OKX-001,OKX-2-2138,MARKET,SELL,0.0100,GTC,True,False,0.0100,TAKER,1826.01,0.0,['0.00913005 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,73ea45bb-9a9a-40df-b6bb-d30662ce508b,2025-05-04 16:15:00+00:00,2025-05-04 16:15:00+00:00
O-20250504-161500-MACD-000-620,OKX-MACD,MACDStrategy-000,ETH/USDT.OKX,OKX-2-303,ETH/USDT.OKX-MACDStrategy-000,OKX-001,OKX-2-2139,MARKET,SELL,0.0100,GTC,False,False,0.0100,TAKER,1826.01,0.0,['0.00913005 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,de1fd43b-3e2a-42d1-bcf5-8b75bb22cb8c,2025-05-04 16:15:00+00:00,2025-05-04 16:15:00+00:00
O-20250504-162400-MACD-000-621,OKX-MACD,MACDStrategy-000,BTC/USDT.OKX,OKX-1-318,BTC/USDT.OKX-MACDStrategy-000,OKX-001,OKX-1-2158,MARKET,BUY,0.0100,GTC,True,False,0.0100,TAKER,95450.0,0.0,['0.47725000 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,16a22fcf-dfbb-47c8-8f4d-965ec68e0c36,2025-05-04 16:24:00+00:00,2025-05-04 16:24:00+00:00
O-20250504-162400-MACD-000-622,OKX-MACD,MACDStrategy-000,BTC/USDT.OKX,OKX-1-319,BTC/USDT.OKX-MACDStrategy-000,OKX-001,OKX-1-2159,MARKET,BUY,0.0100,GTC,False,False,0.0100,TAKER,95450.0,0.0,['0.47725000 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,852589ed-abf7-42cb-b62b-8c448cc52c47,2025-05-04 16:24:00+00:00,2025-05-04 16:24:00+00:00
O-20250504-162700-MACD-000-623,OKX-MACD,MACDStrategy-000,ETH/USDT.OKX,OKX-2-304,ETH/USDT.OKX-MACDStrategy-000,OKX-001,OKX-2-2144,MARKET,BUY,0.0100,GTC,True,False,0.0100,TAKER,1829.92,0.0,['0.00914960 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,9e7e0598-c7cb-4117-8122-754c5453f661,2025-05-04 16:27:00+00:00,2025-05-04 16:27:00+00:00
O-20250504-162700-MACD-000-624,OKX-MACD,MACDStrategy-000,ETH/USDT.OKX,OKX-2-305,ETH/USDT.OKX-MACDStrategy-000,OKX-001,OKX-2-2145,MARKET,BUY,0.0100,GTC,False,False,0.0100,TAKER,1829.92,0.0,['0.00914960 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,d468de70-d8a8-41b3-ba44-0cd4b90ae7e2,2025-05-04 16:27:00+00:00,2025-05-04 16:27:00+00:00
O-20250504-163000-MACD-000-625,OKX-MACD,MACDStrategy-000,ETH/USDT.OKX,OKX-2-306,ETH/USDT.OKX-MACDStrategy-000,OKX-001,OKX-2-2147,MARKET,SELL,0.0100,GTC,True,False,0.0100,TAKER,1828.87,0.0,['0.00914435 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,24681557-2d71-4746-ac68-b90bd25a7b56,2025-05-04 16:30:00+00:00,2025-05-04 16:30:00+00:00
O-20250504-163000-MACD-000-626,OKX-MACD,MACDStrategy-000,ETH/USDT.OKX,OKX-2-307,ETH/USDT.OKX-MACDStrategy-000,OKX-001,OKX-2-2148,MARKET,SELL,0.0100,GTC,False,False,0.0100,TAKER,1828.87,0.0,['0.00914435 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,5402f4ba-608f-4e77-8a14-1c3d7881cb9c,2025-05-04 16:30:00+00:00,2025-05-04 16:30:00+00:00
O-20250504-163300-MACD-000-627,OKX-MACD,MACDStrategy-000,BTC/USDT.OKX,OKX-1-320,BTC/USDT.OKX-MACDStrategy-000,OKX-001,OKX-1-2163,MARKET,SELL,0.0100,GTC,True,False,0.0100,TAKER,95309.9,0.0,['0.47654950 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,8e9e0584-9ca6-4a61-bf88-0af45494ffa8,2025-05-04 16:33:00+00:00,2025-05-04 16:33:00+00:00
O-20250504-163300-MACD-000-628,OKX-MACD,MACDStrategy-000,BTC/USDT.OKX,OKX-1-321,BTC/USDT.OKX-MACDStrategy-000,OKX-001,OKX-1-2164,MARKET,SELL,0.0100,GTC,False,False,0.0100,TAKER,95309.9,0.0,['0.47654950 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,d19329a5-67aa-444c-bdf9-87dba0eb2a0c,2025-05-04 16:33:00+00:00,2025-05-04 16:33:00+00:00
O-20250504-170300-MACD-000-629,OKX-MACD,MACDStrategy-000,BTC/USDT.OKX,OKX-1-322,BTC/USDT.OKX-MACDStrategy-000,OKX-001,OKX-1-2175,MARKET,BUY,0.0100,GTC,True,False,0.0100,TAKER,95334.3,0.0,['0.47667150 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,bcd05b13-ab0d-40ea-9465-a48917e31660,2025-05-04 17:03:00+00:00,2025-05-04 17:03:00+00:00
O-20250504-170300-MACD-000-630,OKX-MACD,MACDStrategy-000,BTC/USDT.OKX,OKX-1-323,BTC/USDT.OKX-MACDStrategy-000,OKX-001,OKX-1-2176,MARKET,BUY,0.0100,GTC,False,False,0.0100,TAKER,95334.3,0.0,['0.47667150 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,508e40fe-7713-418b-8e72-aa13ca3e7fa5,2025-05-04 17:03:00+00:00,2025-05-04 17:03:00+00:00
O-20250504-170300-MACD-000-631,OKX-MACD,MACDStrategy-000,ETH/USDT.OKX,OKX-2-308,ETH/USDT.OKX-MACDStrategy-000,OKX-001,OKX-2-2160,MARKET,BUY,0.0100,GTC,True,False,0.0100,TAKER,1826.73,0.0,['0.00913365 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,6fbc137c-8871-46e3-a074-dfe6db94c414,2025-05-04 17:03:00+00:00,2025-05-04 17:03:00+00:00
O-20250504-170300-MACD-000-632,OKX-MACD,MACDStrategy-000,ETH/USDT.OKX,OKX-2-309,ETH/USDT.OKX-MACDStrategy-000,OKX-001,OKX-2-2161,MARKET,BUY,0.0100,GTC,False,False,0.0100,TAKER,1826.73,0.0,['0.00913365 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,4945b2d9-b283-489c-abc0-2ba106b06363,2025-05-04 17:03:00+00:00,2025-05-04 17:03:00+00:00
O-20250504-172400-MACD-000-633,OKX-MACD,MACDStrategy-000,ETH/USDT.OKX,OKX-2-310,ETH/USDT.OKX-MACDStrategy-000,OKX-001,OKX-2-2169,MARKET,SELL,0.0100,GTC,True,False,0.0100,TAKER,1823.46,0.0,['0.00911730 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,2223d8a1-886b-46c8-adab-3c3eb599a330,2025-05-04 17:24:00+00:00,2025-05-04 17:24:00+00:00
O-20250504-172400-MACD-000-634,OKX-MACD,MACDStrategy-000,ETH/USDT.OKX,OKX-2-311,ETH/USDT.OKX-MACDStrategy-000,OKX-001,OKX-2-2170,MARKET,SELL,0.0100,GTC,False,False,0.0100,TAKER,1823.46,0.0,['0.00911730 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,c2ef36de-92b4-40bb-8d49-c95ade049dfc,2025-05-04 17:24:00+00:00,2025-05-04 17:24:00+00:00
O-20250504-173000-MACD-000-635,OKX-MACD,MACDStrategy-000,BTC/USDT.OKX,OKX-1-324,BTC/USDT.OKX-MACDStrategy-000,OKX-001,OKX-1-2186,MARKET,SELL,0.0100,GTC,True,False,0.0100,TAKER,95250.1,0.0,['0.47625050 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,bc12d58f-8555-4535-9679-7a0be9490a9c,2025-05-04 17:30:00+00:00,2025-05-04 17:30:00+00:00
O-20250504-173000-MACD-000-636,OKX-MACD,MACDStrategy-000,BTC/USDT.OKX,OKX-1-325,BTC/USDT.OKX-MACDStrategy-000,OKX-001,OKX-1-2187,MARKET,SELL,0.0100,GTC,False,False,0.0100,TAKER,95250.1,0.0,['0.47625050 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,6625fbe1-0e0b-4fbf-ad99-57f3734549b4,2025-05-04 17:30:00+00:00,2025-05-04 17:30:00+00:00
O-20250504-173900-MACD-000-637,OKX-MACD,MACDStrategy-000,BTC/USDT.OKX,OKX-1-326,BTC/USDT.OKX-MACDStrategy-000,OKX-001,OKX-1-2191,MARKET,BUY,0.0100,GTC,True,False,0.0100,TAKER,95352.7,0.0,['0.47676350 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,9a0f62bd-a588-435a-8944-b0a1a16dc595,2025-05-04 17:39:00+00:00,2025-05-04 17:39:00+00:00
O-20250504-173900-MACD-000-638,OKX-MACD,MACDStrategy-000,BTC/USDT.OKX,OKX-1-327,BTC/USDT.OKX-MACDStrategy-000,OKX-001,OKX-1-2192,MARKET,BUY,0.0100,GTC,False,False,0.0100,TAKER,95352.7,0.0,['0.47676350 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,7c1c5d1a-3370-45a7-ac9b-93c3a9f8c695,2025-05-04 17:39:00+00:00,2025-05-04 17:39:00+00:00
O-20250504-174200-MACD-000-639,OKX-MACD,MACDStrategy-000,ETH/USDT.OKX,OKX-2-312,ETH/USDT.OKX-MACDStrategy-000,OKX-001,OKX-2-2177,MARKET,BUY,0.0100,GTC,True,False,0.0100,TAKER,1826.35,0.0,['0.00913175 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,98923289-cf27-4d39-8d76-fb01e840265f,2025-05-04 17:42:00+00:00,2025-05-04 17:42:00+00:00
O-20250504-174200-MACD-000-640,OKX-MACD,MACDStrategy-000,ETH/USDT.OKX,OKX-2-313,ETH/USDT.OKX-MACDStrategy-000,OKX-001,OKX-2-2178,MARKET,BUY,0.0100,GTC,False,False,0.0100,TAKER,1826.35,0.0,['0.00913175 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,0b3b207d-ff3c-43cd-abaa-0fddddf92221,2025-05-04 17:42:00+00:00,2025-05-04 17:42:00+00:00
O-20250504-183600-MACD-000-641,OKX-MACD,MACDStrategy-000,BTC/USDT.OKX,OKX-1-328,BTC/USDT.OKX-MACDStrategy-000,OKX-001,OKX-1-2212,MARKET,SELL,0.0100,GTC,True,False,0.0100,TAKER,95361.7,0.0,['0.47680850 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,fbaafc6c-43cf-42a2-b3d7-2702f1a17cc6,2025-05-04 18:36:00+00:00,2025-05-04 18:36:00+00:00
O-20250504-183600-MACD-000-642,OKX-MACD,MACDStrategy-000,BTC/USDT.OKX,OKX-1-329,BTC/USDT.OKX-MACDStrategy-000,OKX-001,OKX-1-2213,MARKET,SELL,0.0100,GTC,False,False,0.0100,TAKER,95361.7,0.0,['0.47680850 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,329418cf-5914-485a-8325-23e730a08382,2025-05-04 18:36:00+00:00,2025-05-04 18:36:00+00:00
O-20250504-183600-MACD-000-643,OKX-MACD,MACDStrategy-000,ETH/USDT.OKX,OKX-2-314,ETH/USDT.OKX-MACDStrategy-000,OKX-001,OKX-2-2197,MARKET,SELL,0.0100,GTC,True,False,0.0100,TAKER,1826.5,0.0,['0.00913250 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,d61035ac-6dab-4d81-87bd-b5b3dd7e9adc,2025-05-04 18:36:00+00:00,2025-05-04 18:36:00+00:00
O-20250504-183600-MACD-000-644,OKX-MACD,MACDStrategy-000,ETH/USDT.OKX,OKX-2-315,ETH/USDT.OKX-MACDStrategy-000,OKX-001,OKX-2-2198,MARKET,SELL,0.0100,GTC,False,False,0.0100,TAKER,1826.5,0.0,['0.00913250 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,e40c8d87-f37a-4825-95e8-45cf9e62d958,2025-05-04 18:36:00+00:00,2025-05-04 18:36:00+00:00
O-20250504-191200-MACD-000-645,OKX-MACD,MACDStrategy-000,BTC/USDT.OKX,OKX-1-330,BTC/USDT.OKX-MACDStrategy-000,OKX-001,OKX-1-2226,MARKET,BUY,0.0100,GTC,True,False,0.0100,TAKER,95385.5,0.0,['0.47692750 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,5c4a147a-a99b-4e0a-8055-463e6eae8c4b,2025-05-04 19:12:00+00:00,2025-05-04 19:12:00+00:00
O-20250504-191200-MACD-000-646,OKX-MACD,MACDStrategy-000,BTC/USDT.OKX,OKX-1-331,BTC/USDT.OKX-MACDStrategy-000,OKX-001,OKX-1-2227,MARKET,BUY,0.0100,GTC,False,False,0.0100,TAKER,95385.5,0.0,['0.47692750 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,a4ac6dea-8e3c-4fd2-937f-dd765564259f,2025-05-04 19:12:00+00:00,2025-05-04 19:12:00+00:00
O-20250504-192400-MACD-000-647,OKX-MACD,MACDStrategy-000,ETH/USDT.OKX,OKX-2-316,ETH/USDT.OKX-MACDStrategy-000,OKX-001,OKX-2-2215,MARKET,BUY,0.0100,GTC,True,False,0.0100,TAKER,1827.68,0.0,['0.00913840 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,20500c3c-556f-4f8e-89f2-d6a1fa414b93,2025-05-04 19:24:00+00:00,2025-05-04 19:24:00+00:00
O-20250504-192400-MACD-000-648,OKX-MACD,MACDStrategy-000,ETH/USDT.OKX,OKX-2-317,ETH/USDT.OKX-MACDStrategy-000,OKX-001,OKX-2-2216,MARKET,BUY,0.0100,GTC,False,False,0.0100,TAKER,1827.68,0.0,['0.00913840 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,55f60a54-39bb-4e71-b7a6-3b876e5a2613,2025-05-04 19:24:00+00:00,2025-05-04 19:24:00+00:00
O-20250504-195400-MACD-000-649,OKX-MACD,MACDStrategy-000,ETH/USDT.OKX,OKX-2-318,ETH/USDT.OKX-MACDStrategy-000,OKX-001,OKX-2-2227,MARKET,SELL,0.0100,GTC,True,False,0.0100,TAKER,1826.96,0.0,['0.00913480 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,8ff60fed-142b-487a-87d5-7f02197b3cb6,2025-05-04 19:54:00+00:00,2025-05-04 19:54:00+00:00
O-20250504-195400-MACD-000-650,OKX-MACD,MACDStrategy-000,ETH/USDT.OKX,OKX-2-319,ETH/USDT.OKX-MACDStrategy-000,OKX-001,OKX-2-2228,MARKET,SELL,0.0100,GTC,False,False,0.0100,TAKER,1826.96,0.0,['0.00913480 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,9d76b4f8-4d63-41bc-ace4-03c9171981fb,2025-05-04 19:54:00+00:00,2025-05-04 19:54:00+00:00
O-20250504-200300-MACD-000-651,OKX-MACD,MACDStrategy-000,ETH/USDT.OKX,OKX-2-320,ETH/USDT.OKX-MACDStrategy-000,OKX-001,OKX-2-2232,MARKET,BUY,0.0100,GTC,True,False,0.0100,TAKER,1828.36,0.0,['0.00914180 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,38697f71-33a8-4388-ba29-d43891d84957,2025-05-04 20:03:00+00:00,2025-05-04 20:03:00+00:00
O-20250504-200300-MACD-000-652,OKX-MACD,MACDStrategy-000,ETH/USDT.OKX,OKX-2-321,ETH/USDT.OKX-MACDStrategy-000,OKX-001,OKX-2-2233,MARKET,BUY,0.0100,GTC,False,False,0.0100,TAKER,1828.36,0.0,['0.00914180 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,267766a4-dc0c-44c1-8990-f3bddcdd2387,2025-05-04 20:03:00+00:00,2025-05-04 20:03:00+00:00
O-20250504-203600-MACD-000-653,OKX-MACD,MACDStrategy-000,BTC/USDT.OKX,OKX-1-332,BTC/USDT.OKX-MACDStrategy-000,OKX-001,OKX-1-2256,MARKET,SELL,0.0100,GTC,True,False,0.0100,TAKER,95632.8,0.0,['0.47816400 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,35df6998-2a76-4a2a-b814-f8687b570c03,2025-05-04 20:36:00+00:00,2025-05-04 20:36:00+00:00
O-20250504-203600-MACD-000-654,OKX-MACD,MACDStrategy-000,BTC/USDT.OKX,OKX-1-333,BTC/USDT.OKX-MACDStrategy-000,OKX-001,OKX-1-2257,MARKET,SELL,0.0100,GTC,False,False,0.0100,TAKER,95632.8,0.0,['0.47816400 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,cad16276-b239-413c-8955-a1cdc0c254bc,2025-05-04 20:36:00+00:00,2025-05-04 20:36:00+00:00
O-20250504-205400-MACD-000-655,OKX-MACD,MACDStrategy-000,ETH/USDT.OKX,OKX-2-322,ETH/USDT.OKX-MACDStrategy-000,OKX-001,OKX-2-2251,MARKET,SELL,0.0100,GTC,True,False,0.0100,TAKER,1834.83,0.0,['0.00917415 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,6357b624-5e52-47f2-ab0c-313c1914057b,2025-05-04 20:54:00+00:00,2025-05-04 20:54:00+00:00
O-20250504-205400-MACD-000-656,OKX-MACD,MACDStrategy-000,ETH/USDT.OKX,OKX-2-323,ETH/USDT.OKX-MACDStrategy-000,OKX-001,OKX-2-2252,MARKET,SELL,0.0100,GTC,False,False,0.0100,TAKER,1834.83,0.0,['0.00917415 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,18a635ab-ce95-4faf-9377-d8c7f1f4448a,2025-05-04 20:54:00+00:00,2025-05-04 20:54:00+00:00
O-20250504-213900-MACD-000-657,OKX-MACD,MACDStrategy-000,BTC/USDT.OKX,OKX-1-334,BTC/USDT.OKX-MACDStrategy-000,OKX-001,OKX-1-2279,MARKET,BUY,0.0100,GTC,True,False,0.0100,TAKER,95698.1,0.0,['0.47849050 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,7ea9f183-5f12-422d-9026-fc9bb05c0416,2025-05-04 21:39:00+00:00,2025-05-04 21:39:00+00:00
O-20250504-213900-MACD-000-658,OKX-MACD,MACDStrategy-000,BTC/USDT.OKX,OKX-1-335,BTC/USDT.OKX-MACDStrategy-000,OKX-001,OKX-1-2280,MARKET,BUY,0.0100,GTC,False,False,0.0100,TAKER,95698.1,0.0,['0.47849050 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,fdc33841-117a-438d-8e12-95868df7594a,2025-05-04 21:39:00+00:00,2025-05-04 21:39:00+00:00
O-20250504-214800-MACD-000-659,OKX-MACD,MACDStrategy-000,ETH/USDT.OKX,OKX-2-324,ETH/USDT.OKX-MACDStrategy-000,OKX-001,OKX-2-2271,MARKET,BUY,0.0100,GTC,True,False,0.0100,TAKER,1835.52,0.0,['0.00917760 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,73f5aa24-815a-4d80-a7de-9dd09749dc52,2025-05-04 21:48:00+00:00,2025-05-04 21:48:00+00:00
O-20250504-214800-MACD-000-660,OKX-MACD,MACDStrategy-000,ETH/USDT.OKX,OKX-2-325,ETH/USDT.OKX-MACDStrategy-000,OKX-001,OKX-2-2272,MARKET,BUY,0.0100,GTC,False,False,0.0100,TAKER,1835.52,0.0,['0.00917760 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,e86f151e-705b-422e-bfd4-05b9f67d6f92,2025-05-04 21:48:00+00:00,2025-05-04 21:48:00+00:00
O-20250504-215100-MACD-000-661,OKX-MACD,MACDStrategy-000,BTC/USDT.OKX,OKX-1-336,BTC/USDT.OKX-MACDStrategy-000,OKX-001,OKX-1-2285,MARKET,SELL,0.0100,GTC,True,False,0.0100,TAKER,95679.3,0.0,['0.47839650 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,1a68ae86-bb26-47ac-82fc-16e39435778c,2025-05-04 21:51:00+00:00,2025-05-04 21:51:00+00:00
O-20250504-215100-MACD-000-662,OKX-MACD,MACDStrategy-000,BTC/USDT.OKX,OKX-1-337,BTC/USDT.OKX-MACDStrategy-000,OKX-001,OKX-1-2286,MARKET,SELL,0.0100,GTC,False,False,0.0100,TAKER,95679.3,0.0,['0.47839650 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,d527c44b-bb2d-4865-b71f-fa8796bce5fa,2025-05-04 21:51:00+00:00,2025-05-04 21:51:00+00:00
O-20250504-215700-MACD-000-663,OKX-MACD,MACDStrategy-000,ETH/USDT.OKX,OKX-2-326,ETH/USDT.OKX-MACDStrategy-000,OKX-001,OKX-2-2276,MARKET,SELL,0.0100,GTC,True,False,0.0100,TAKER,1834.53,0.0,['0.00917265 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,dc1576d6-ef44-48da-9c1a-9e783ca0185b,2025-05-04 21:57:00+00:00,2025-05-04 21:57:00+00:00
O-20250504-215700-MACD-000-664,OKX-MACD,MACDStrategy-000,ETH/USDT.OKX,OKX-2-327,ETH/USDT.OKX-MACDStrategy-000,OKX-001,OKX-2-2277,MARKET,SELL,0.0100,GTC,False,False,0.0100,TAKER,1834.53,0.0,['0.00917265 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,ca0d1f93-cdce-4724-8bde-1d6ba4418ae6,2025-05-04 21:57:00+00:00,2025-05-04 21:57:00+00:00
